# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 22 09:05:46 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,default_flag,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
HATS-44 b,1,Transit,2018,0,2.74390040,0.00000320,-0.00000320,0,0.036490,0.000300,-0.000300,0,11.960,1.401,-0.796,0,177.98480,34.96130,-34.96130,0,,0.85,0.04,-0.04,0,0.86,0.02,-0.02,0,446.0350000,3.2410000,-3.1960000,14.1595000,0.0002360,-0.0002360
HATS-45 b,1,Transit,2018,0,4.18762440,0.00000560,-0.00000560,0,0.055110,0.000690,-0.000690,0,14.415,1.042,-1.042,0,222.48100,47.67450,-47.67450,0,,1.31,0.06,-0.06,0,1.27,0.05,-0.05,0,772.1100000,11.3030000,-10.9870000,13.2385000,0.0001470,-0.0001470
HATS-46 b,1,Transit,2018,0,4.74237290,0.00000490,-0.00000490,0,0.053670,0.000530,-0.000530,0,10.122,0.650,-0.504,0,54.98459,19.70546,-19.70546,0,,0.85,0.04,-0.03,0,0.92,0.03,-0.03,0,453.8080000,3.9270000,-3.8610000,13.5270000,0.0002630,-0.0002630
HATS-47 b,1,Transit,2020,0,3.92280380,0.00000220,-0.00000220,0,0.042690,0.000330,-0.000250,0,12.520,0.157,-0.157,0,117.27927,9.85273,-6.67443,0,,0.66,0.01,-0.01,0,0.67,0.02,-0.01,0,300.6700000,3.8530000,-3.7590000,14.3998000,0.0003780,-0.0003780
HATS-48 A b,1,Transit,2020,0,3.13166660,0.00000370,-0.00000370,0,0.037690,0.000110,-0.000110,0,8.967,0.168,-0.168,0,77.23269,6.99226,-9.53490,0,,0.72,0.00,0.00,0,0.73,0.01,-0.01,0,263.6090000,1.6690000,-1.6490000,13.8951000,0.0002160,-0.0002160
HATS-49 b,1,Transit,2020,0,4.14804670,0.00000370,-0.00000370,0,0.045150,0.000160,-0.000160,0,8.575,0.146,-0.146,0,112.19399,12.07754,-8.58141,0,,0.70,0.01,-0.01,0,0.71,0.01,-0.01,0,324.4130000,2.3870000,-2.3530000,14.5449000,0.0003060,-0.0003060
HATS-5 b,1,Transit,2014,0,4.76338700,0.00001000,-0.00001000,0,0.054200,0.000600,-0.000600,0,10.223,0.280,-0.280,0,75.32300,3.81400,-3.91400,0,G,0.87,0.02,-0.02,0,0.94,0.03,-0.03,0,246.3840000,1.7420000,-1.7190000,12.4288000,0.0001480,-0.0001480
HATS-50 b,1,Transit,2017,0,3.82970150,0.00000460,-0.00000460,0,0.050460,0.000600,-0.000600,0,12.666,0.841,-0.841,0,123.95370,31.78300,-31.78300,0,,1.12,0.06,-0.06,0,1.17,0.04,-0.04,0,756.7420000,16.9780000,-16.2610000,13.8936000,0.0002580,-0.0002580
HATS-51 b,1,Transit,2017,0,3.34887020,0.00000390,-0.00000390,0,0.046390,0.000770,-0.000770,0,15.805,2.130,-2.130,0,244.09344,14.30235,-14.30235,0,,1.44,0.18,-0.18,0,1.19,0.06,-0.06,0,389.5700000,3.9490000,-3.8720000,12.3293000,0.0001720,-0.0001720
HATS-52 b,1,Transit,2017,0,1.36665436,0.00000094,-0.00000094,0,0.024980,0.000400,-0.000400,0,15.491,0.964,-0.964,0,711.93920,47.67450,-47.67450,0,,1.05,0.06,-0.06,0,1.11,0.05,-0.05,0,555.1340000,6.0570000,-6.0570000,13.6269000,0.0002540,-0.0002540
HATS-53 b,1,Transit,2017,0,3.85377680,0.00000380,-0.00000380,0,0.047530,0.000660,-0.000660,0,15.020,0.628,-0.628,0,189.10885,28.28687,-28.28687,0,,1.10,0.03,-0.02,0,0.96,0.04,-0.04,0,585.7700000,8.5010000,-8.2650000,13.6564000,0.0002050,-0.0002050
HATS-54 b,1,Transit,2019,0,2.54417650,0.00000240,-0.00000240,0,0.037000,0.001000,-0.001000,0,11.377,0.269,-0.269,0,239.32479,18.11622,-18.11622,0,G6 V,1.23,0.02,-0.02,0,1.05,0.05,-0.05,0,748.5850000,22.6650000,-21.3920000,13.7762000,0.0003780,-0.0003780
HATS-55 b,1,Transit,2019,0,4.20420010,0.00000330,-0.00000330,0,0.054120,0.000140,-0.000180,0,14.022,0.291,-0.291,0,292.72143,24.15508,-24.15508,0,,1.13,0.01,-0.01,0,1.20,0.01,-0.01,0,609.8380000,6.0990000,-5.9820000,13.3498000,0.0002600,-0.0002600
HATS-56 b,1,Transit,2019,0,4.32479900,0.00002700,-0.00002700,0,0.060430,0.000220,-0.000220,0,18.921,0.437,-0.616,0,191.33366,11.12405,-11.12405,0,,2.20,0.04,-0.04,0,1.57,0.02,-0.02,0,564.4090000,11.5130000,-11.0700000,11.4877000,0.0007700,-0.0007700
HATS-57 b,1,Transit,2019,0,2.35062100,0.00000130,-0.00000130,0,0.034930,0.000210,-0.000300,0,12.767,0.314,-0.314,0,1000.21101,23.20159,-23.20159,0,,0.96,0.01,-0.01,0,1.03,0.02,-0.03,0,279.4850000,3.1180000,-3.0500000,12.1816000,0.0007430,-0.0007430
HATS-58 A b,1,Transit,2019,0,4.21808960,0.00000890,-0.00000890,0,0.057980,0.000570,-0.000570,0,12.274,0.695,-0.695,0,327.36490,73.10090,-73.10090,0,,1.43,0.06,-0.06,0,1.46,0.04,-0.04,0,403.5910000,,,11.7679000,0.0014610,-0.0014610
HATS-59 b,1,Transit,2018,0,5.41608100,0.00001600,-0.00001600,0,0.061120,0.000760,-0.000760,0,12.621,0.863,-0.863,0,256.17098,21.93027,-21.93027,0,,1.04,0.07,-0.07,0,1.04,0.04,-0.04,0,642.8840000,13.9400000,-13.3710000,13.7854000,0.0002200,-0.0002200
HATS-59 c,1,Radial Velocity,2018,0,1422.00000000,14.00000000,-14.00000000,0,2.504000,0.035000,-0.035000,0,,,,,4036.44100,276.51210,-276.51210,0,,1.04,0.07,-0.07,0,1.04,0.04,-0.04,0,642.8840000,13.9400000,-13.3710000,13.7854000,0.0002200,-0.0002200
HATS-6 b,1,Transit,2015,0,3.32527250,0.00000210,-0.00000210,0,0.036230,0.000420,-0.000570,0,11.187,0.213,-0.213,0,101.38777,22.24810,-22.24810,0,M1 V,0.57,0.01,-0.01,0,0.57,0.02,-0.03,0,169.3180000,1.0650000,-1.0510000,14.3601000,0.0002750,-0.0002750
HATS-60 b,1,Transit,2018,0,3.56082900,0.00003200,-0.00003200,0,0.047080,0.000150,-0.000230,0,12.924,0.594,-0.594,0,210.40346,17.48065,-17.48065,0,,1.46,0.02,-0.02,0,1.10,0.01,-0.02,0,486.4740000,8.5840000,-8.2960000,12.5004000,0.0002630,-0.0002630
HATS-61 b,1,Transit,2018,0,7.81795300,0.00002400,-0.00002400,0,0.079080,0.000330,-0.000330,0,13.395,0.751,-0.751,0,1080.62200,44.49620,-44.49620,0,,1.66,0.02,-0.02,0,1.08,0.01,-0.01,0,679.7610000,8.7320000,-8.5180000,13.0682000,0.0002590,-0.0002590
HATS-62 b,1,Transit,2018,0,3.27688370,0.00000330,-0.00000330,0,0.041630,0.000240,-0.000160,0,11.825,0.280,-0.280,0,56.89157,,,0,,0.93,0.02,-0.01,0,0.90,0.01,-0.01,0,523.0670000,10.4260000,-10.0330000,13.8321000,0.0002960,-0.0002960
HATS-63 b,1,Transit,2018,0,3.05665270,0.00000490,-0.00000490,0,0.040260,0.000280,-0.000280,0,13.529,0.437,-0.437,0,305.11680,38.13960,-38.13960,0,,1.07,0.01,-0.01,0,0.93,0.02,-0.02,0,623.2320000,6.0920000,-5.9770000,13.7213000,0.0002200,-0.0002200
HATS-64 b,1,Transit,2018,0,4.90889700,0.00001300,-0.00001300,0,0.065620,0.000390,-0.000390,0,18.820,0.908,-0.908,0,305.11680,63.56600,-63.56600,0,,2.11,0.07,-0.07,0,1.56,0.03,-0.03,0,1080.1500000,42.2500000,-39.2400000,12.8390000,0.0002450,-0.0002450
HATS-65 b,1,Transit,2018,0,3.10516100,0.00000160,-0.00000160,0,0.044970,0.000330,-0.000330,0,16.825,0.560,-0.560,0,260.93843,26.37989,-26.37989,0,,1.31,0.03,-0.03,0,1.26,0.03,-0.03,0,493.3200000,12.6190000,-12.0150000,12.3793000,0.0004400,-0.0004400
HATS-66 b,1,Transit,2018,0,3.14143910,0.00000740,-0.00000740,0,0.047140,0.000250,-0.000250,0,15.816,0.942,-0.942,0,1694.03390,216.12440,-216.12440,0,,1.84,0.04,-0.04,0,1.41,0.02,-0.02,0,1477.9800000,36.6000000,-34.9000000,14.0086000,0.0002630,-0.0002630
HATS-67 b,1,Transit,2018,0,1.60917880,0.00000400,-0.00000400,0,0.030320,0.000150,-0.000150,0,18.887,0.527,-0.527,0,460.85350,38.13960,-38.13960,0,,1.44,0.03,-0.03,0,1.44,0.02,-0.02,0,960.1090000,24.0250000,-22.9000000,13.5596000,0.0002080,-0.0002080
HATS-68 b,1,Transit,2018,0,3.58622020,0.00000470,-0.00000470,0,0.050710,0.000180,-0.000180,0,13.809,0.437,-0.325,0,410.00070,18.75197,-18.75197,0,,1.75,0.03,-0.03,0,1.35,0.01,-0.01,0,603.9550000,10.3710000,-10.0340000,12.1631000,0.0001860,-0.0001860
HATS-69 b,1,Transit,2018,0,2.22525770,0.00000190,-0.00000190,0,0.032110,0.000140,-0.000190,0,10.593,0.247,-0.247,0,183.38791,,,0,,0.88,0.01,-0.01,0,0.89,0.01,-0.02,0,414.5370000,3.5450000,-3.4870000,13.7643000,0.0002040,-0.0002040
HATS-7 b,1,Transit,2015,0,3.18531500,0.00000540,-0.00000540,0,0.040120,0.000430,-0.000430,0,6.311,0.516,-0.381,0,38.13960,3.81396,-3.81396,0,K2,0.81,0.05,-0.04,0,0.85,0.03,-0.03,0,240.7070000,1.6490000,-1.6280000,13.0499000,0.0003450,-0.0003450
HATS-70 b,1,Transit,2019,0,1.88823780,0.00000150,-0.00000150,0,0.036320,0.000740,-0.000870,0,15.513,0.886,-0.829,0,4100.00700,572.09400,-508.52800,0,,1.88,0.06,-0.07,0,1.78,0.12,-0.12,0,1458.8300000,68.6000000,-62.8100000,12.5860000,0.0002060,-0.0002060
HATS-71 b,1,Transit,2020,0,3.79552020,0.00000100,-0.00000100,0,0.037450,0.000150,-0.000150,0,11.478,0.202,-0.202,0,117.59710,76.27920,-76.27920,0,M3 V,0.48,0.01,-0.01,0,0.49,0.01,-0.01,0,140.2250000,0.8650000,-0.8550000,15.3512000,0.0004680,-0.0004680
HATS-72 b,1,Transit,2020,0,7.32794740,0.00000160,-0.00000160,0,0.066517,0.000085,-0.000085,0,8.097,0.036,-0.036,0,39.85588,1.23954,-1.23954,0,,0.72,0.00,0.00,0,0.73,0.00,0.00,0,127.5890000,0.6140000,-0.6090000,12.0725000,0.0002780,-0.0002780
HATS-74 A b,1,Transit,2021,0,1.73185606,0.00000055,-0.00000055,0,0.023840,0.000110,-0.000110,0,11.568,0.235,-0.235,0,464.02947,44.49598,-44.49598,0,,0.58,0.01,-0.01,0,0.60,0.01,-0.01,0,299.3890000,7.1880000,-6.8650000,15.9837000,0.0009210,-0.0009210
HATS-75 b,1,Transit,2021,0,2.78865560,0.00000110,-0.00000110,0,0.032742,0.000134,-0.000099,0,9.909,0.146,-0.146,0,156.05375,12.39531,-12.39531,0,,0.58,0.00,0.00,0,0.60,0.01,-0.01,0,194.9640000,1.1250000,-1.1110000,14.9033000,0.0004220,-0.0004220
HATS-76 b,1,Transit,2021,0,1.94164230,0.00000140,-0.00000140,0,0.026580,0.000210,-0.000290,0,12.094,0.347,-0.347,0,835.57088,28.28673,-28.28673,0,,0.63,0.01,-0.01,0,0.66,0.02,-0.02,0,385.6890000,5.7415000,-5.7415000,15.7942000,0.0006230,-0.0006230
HATS-77 b,1,Transit,2021,0,3.08762620,0.00000160,-0.00000160,0,0.036070,0.000250,-0.000250,0,13.058,0.235,-0.235,0,436.69623,31.78284,-23.51930,0,,0.64,0.01,-0.01,0,0.66,0.01,-0.01,0,436.1760000,10.9100000,-10.4000000,15.7364000,0.0011410,-0.0011410
HATS-8 b,1,Transit,2015,0,3.58389300,0.00001000,-0.00001000,0,0.046670,0.000550,-0.000550,0,9.785,1.379,-0.841,0,43.86054,6.03877,-6.03877,0,,1.09,0.15,-0.06,0,1.06,0.04,-0.04,0,794.6370000,19.4120000,-18.5240000,14.3370000,0.0002870,-0.0002870
HATS-9 b,1,Transit,2015,0,1.91529100,0.00001900,-0.00001800,0,0.031200,0.000400,-0.000500,0,13.850,0.350,-0.350,0,,,,,,1.56,0.04,-0.04,0,1.10,0.05,-0.05,0,638.7000000,12.6330000,-12.1600000,13.0983000,0.0005480,-0.0005480
HD 100655 b,1,Radial Velocity,2011,0,157.57001000,0.65000000,-0.65000000,0,0.680000,0.040000,-0.040000,0,,,,,511.70630,108.06220,-108.06220,0,,10.06,0.86,-0.86,0,2.28,0.69,-0.69,0,137.1780000,0.8950000,-0.8950000,6.1788300,0.0006786,-0.0006786
HD 100777 b,1,Radial Velocity,2007,0,383.00000000,1.00000000,-1.00000000,0,1.060000,0.020000,-0.010000,0,,,,,390.92894,15.89142,-15.89142,0,G8 V,,,,,1.08,0.05,-0.05,0,49.5336000,0.1459000,-0.1451000,8.2387000,0.0003290,-0.0003290
HD 10180 c,1,Radial Velocity,2010,0,5.75969000,0.00028000,-0.00028000,0,0.064120,0.001010,-0.001010,0,,,,,13.22173,0.44496,-0.44496,0,,1.11,0.04,-0.04,0,1.06,0.05,-0.05,0,38.9607000,0.0387000,-0.0386000,7.1726100,0.0001830,-0.0001830
HD 10180 d,1,Radial Velocity,2010,0,16.35700000,0.00380000,-0.00380000,0,0.128590,0.002020,-0.002020,0,,,,,12.01397,0.69923,-0.69923,0,,1.11,0.04,-0.04,0,1.06,0.05,-0.05,0,38.9607000,0.0387000,-0.0386000,7.1726100,0.0001830,-0.0001830
HD 10180 e,1,Radial Velocity,2010,0,49.74800000,0.02500000,-0.02500000,0,0.269900,0.004300,-0.004300,0,,,,,25.58532,1.01706,-1.01706,0,,1.11,0.04,-0.04,0,1.06,0.05,-0.05,0,38.9607000,0.0387000,-0.0386000,7.1726100,0.0001830,-0.0001830
HD 10180 f,1,Radial Velocity,2010,0,122.74400000,0.23200000,-0.23200000,0,0.492900,0.007800,-0.007800,0,,,,,22.94733,1.49380,-1.49380,0,,1.11,0.04,-0.04,0,1.06,0.05,-0.05,0,38.9607000,0.0387000,-0.0386000,7.1726100,0.0001830,-0.0001830
HD 10180 g,1,Radial Velocity,2010,0,604.67000000,10.42000000,-10.42000000,0,1.427000,0.028000,-0.028000,0,,,,,23.26516,4.38605,-4.38605,0,,1.11,0.04,-0.04,0,1.06,0.05,-0.05,0,38.9607000,0.0387000,-0.0386000,7.1726100,0.0001830,-0.0001830
HD 10180 h,1,Radial Velocity,2010,0,2205.00000000,105.90000000,-105.90000000,0,3.381000,0.121000,-0.121000,0,,,,,65.66368,4.41784,-4.41784,0,,1.11,0.04,-0.04,0,1.06,0.05,-0.05,0,38.9607000,0.0387000,-0.0386000,7.1726100,0.0001830,-0.0001830
HD 101930 b,1,Radial Velocity,2005,0,70.46000000,0.18000000,-0.18000000,0,0.300000,0.010000,-0.010000,0,,,,,79.45750,6.35660,-6.35660,0,,0.86,0.02,-0.02,0,0.57,0.07,-0.07,0,30.0274000,0.0409000,-0.0407000,7.9666400,0.0003510,-0.0003510
HD 102117 b,1,Radial Velocity,2005,0,20.81330000,0.00640000,-0.00640000,0,0.150000,0.000000,0.000000,0,,,,,54.03110,3.17830,-3.17830,0,,1.23,0.02,-0.02,0,1.06,0.07,-0.07,0,39.5792000,0.0646000,-0.0644000,7.2819100,0.0002230,-0.0002230
HD 102195 b,1,Radial Velocity,2006,0,4.11377000,0.00056000,-0.00056000,0,0.050000,0.000000,0.000000,0,,,,,130.31030,6.35660,-6.35660,0,,0.82,0.01,-0.01,0,0.76,0.04,-0.04,0,29.3386000,0.0482000,-0.0480000,7.8466500,0.0005760,-0.0005760
HD 102272 b,1,Radial Velocity,2008,0,127.58000000,0.30000000,-0.30000000,0,0.510000,0.030000,-0.030000,0,,,,,1570.08020,203.41120,-203.41120,0,,10.30,0.97,-0.97,0,1.45,0.27,-0.27,0,347.0970000,13.7975000,-13.7975000,8.4049900,0.0003680,-0.0003680
HD 102329 b,1,Radial Velocity,2011,0,778.09998000,7.50000000,-7.50000000,0,1.810000,0.070000,-0.070000,0,,,,,2593.49280,696.04770,-696.04770,0,,9.82,0.75,-0.75,0,3.21,1.28,-1.28,0,217.1070000,3.1720000,-3.0830000,7.5817200,0.0003030,-0.0003030
HD 102329 c,1,Radial Velocity,2018,0,1123.00000000,79.00000000,-53.00000000,0,,,,,,,,,483.10160,95.34900,-79.45750,0,,,,,,1.30,0.15,-0.15,0,217.1070000,3.1720000,-3.0830000,7.5817200,0.0003030,-0.0003030
HD 102365 b,1,Radial Velocity,2010,0,122.10000000,0.30000000,-0.30000000,0,0.460000,0.040000,-0.040000,0,,,,,16.00000,2.60000,-2.60000,0,,,,,,0.85,,,0,9.2894000,0.0142400,-0.0142000,4.7110700,0.0029997,-0.0029997
HD 102843 b,1,Radial Velocity,2019,0,3090.94200000,295.04900000,-295.04900000,0,4.074000,0.270000,-0.270000,0,,,,,113.90000,14.50000,-14.50000,0,K0 V,,,,,0.95,0.05,-0.05,0,62.7580000,0.2124000,-0.2111000,9.0488300,0.0001750,-0.0001750
HD 102956 b,1,Radial Velocity,2010,0,6.49470000,0.00019000,-0.00019000,0,0.080700,0.007300,-0.007300,0,,,,,305.11680,7.31009,-7.31009,0,,4.55,,,0,1.66,,,0,121.8900000,0.4345000,-0.4345000,7.6084400,0.0003840,-0.0003840
HD 103197 b,1,Radial Velocity,2009,0,47.84000000,0.03000000,-0.03000000,0,0.250000,0.000000,0.000000,0,,,,,28.60470,6.35660,-6.35660,0,,0.88,0.03,-0.03,0,0.80,0.28,-0.28,0,57.1463000,0.0970000,-0.0967000,9.1642100,0.0001510,-0.0001510
HD 103720 b,1,Radial Velocity,2014,0,4.55570000,0.00010000,-0.00010000,0,0.049800,0.000800,-0.000800,0,,,,,197.04600,7.94500,-7.94500,0,K3 V,0.73,0.02,-0.02,0,0.79,0.04,-0.04,0,45.5352000,0.1032000,-0.1026000,9.2237600,0.0008400,-0.0008400
HD 103774 b,1,Radial Velocity,2013,0,5.88810000,0.00050000,-0.00050000,0,0.070000,0.001000,-0.001000,0,,,,,116.00000,7.00000,-7.00000,0,F5 V,,,,,1.33,0.03,-0.03,0,56.4089000,0.1785000,-0.1774000,7.0093800,0.0001700,-0.0001700
HD 103891 b,1,Radial Velocity,2022,0,1919.00000000,14.00000000,-15.00000000,0,3.270000,0.020000,-0.010000,0,,,,,457.67291,19.06970,-15.89142,0,F9,2.22,0.05,-0.05,0,1.28,0.01,-0.01,0,55.5213000,0.4446000,-0.4378000,6.4360000,0.0004038,-0.0004038
HD 103949 b,1,Radial Velocity,2019,0,120.87800000,0.44600000,-0.44600000,0,0.439000,0.009000,-0.009000,0,,,,,11.20000,2.30000,-2.30000,0,K3 V,,,,,0.77,0.04,-0.04,0,26.4997000,0.0538000,-0.0537000,8.3847900,0.0004070,-0.0004070
HD 104067 b,1,Radial Velocity,2009,0,55.85100000,0.01700000,-0.01700000,0,0.267400,0.003200,-0.003300,0,,,,,62.10000,3.30000,-3.20000,0,,0.78,0.01,-0.01,0,0.82,0.03,-0.03,0,20.3632000,0.0245000,-0.0244000,7.6202900,0.0001990,-0.0001990
HD 104067 c,1,Radial Velocity,2024,0,13.89920000,0.00470000,-0.00370000,0,0.105800,0.001300,-0.001300,0,,,,,13.20000,1.90000,-1.90000,0,,0.78,0.01,-0.01,0,0.82,0.03,-0.03,0,20.3632000,0.0245000,-0.0244000,7.6202900,0.0001990,-0.0001990
HD 10442 b,1,Radial Velocity,2014,0,1032.30000000,8.90000000,-8.90000000,0,2.010000,0.120000,-0.120000,0,,,,,472.61321,24.15508,-24.15508,0,,1.97,,,0,1.01,,,0,135.3740000,1.3395000,-1.3395000,7.5774200,0.0003730,-0.0003730
HD 104985 b,1,Radial Velocity,2003,0,199.68000000,0.09000000,-0.07000000,0,0.715000,0.000000,0.000000,0,,,,,1766.80811,34.96112,-38.77507,0,G9 III,11.12,1.23,-0.74,0,1.22,0.29,-0.23,0,100.5760000,0.7190000,-0.7190000,5.4969800,0.0018904,-0.0018904
HD 105618 b,1,Radial Velocity,2022,0,10.02245000,0.00139000,-0.00118000,0,0.091000,0.004000,-0.004000,0,,,,,25.42627,2.22480,-2.54263,0,,,,,,1.01,0.13,-0.13,0,70.0837000,0.2478000,-0.2462000,8.4669200,0.0002180,-0.0002180
HD 105618 c,1,Radial Velocity,2022,0,77114.07158000,22860.71764000,-10271.15556000,0,35.731000,6.866000,-3.639000,0,,,,,8419.59233,1379.37529,-898.50091,0,,,,,,1.01,0.13,-0.13,0,70.0837000,0.2478000,-0.2462000,8.4669200,0.0002180,-0.0002180
HD 105779 b,1,Radial Velocity,2022,0,2412.00000000,55.00000000,-52.00000000,0,3.380000,0.050000,-0.050000,0,,,,,203.41018,19.06970,-19.06970,0,G2,0.94,0.02,-0.02,0,0.89,0.01,-0.01,0,55.2411000,0.1700000,-0.1690000,8.4901800,0.0003950,-0.0003950
HD 106252 b,1,Radial Velocity,2002,0,1531.00000000,4.70000000,-4.70000000,0,2.610000,0.040000,-0.040000,0,,,,,2202.56190,85.81410,-85.81410,0,,1.10,0.02,-0.02,0,1.01,0.05,-0.05,0,38.1850000,0.0790000,-0.0787000,7.2628100,0.0001790,-0.0001790
HD 106270 b,1,Radial Velocity,2011,0,1888.00000000,16.00000000,-16.00000000,0,3.340000,0.200000,-0.200000,0,,,,,3219.61790,85.81410,-85.81410,0,,2.66,,,0,1.39,,,0,93.8080000,0.5686000,-0.5686000,7.3953100,0.0002740,-0.0002740
HD 106315 b,1,Transit,2017,0,9.55237000,0.00089000,-0.00089000,0,0.090700,0.001000,-0.001000,0,2.440,0.170,-0.170,0,12.60000,3.20000,-3.20000,0,F5 V,1.30,0.06,-0.06,0,1.09,0.04,-0.04,0,109.3530000,0.6910000,-0.6810000,8.8884100,0.0002510,-0.0002510
HD 106315 c,1,Transit,2017,0,21.05704000,0.00046000,-0.00046000,0,0.153600,0.001700,-0.001700,0,4.350,0.230,-0.230,0,15.20000,3.70000,-3.70000,0,F5 V,1.30,0.06,-0.06,0,1.09,0.04,-0.04,0,109.3530000,0.6910000,-0.6810000,8.8884100,0.0002510,-0.0002510
HD 10647 b,1,Radial Velocity,2006,0,989.20000000,8.10000000,-8.10000000,0,2.015000,0.011000,-0.011000,0,,,,,298.75000,25.43000,-25.43000,0,F9 V,1.10,0.02,-0.02,0,1.11,0.02,-0.02,0,17.3357000,0.0223000,-0.0223000,5.3817800,0.0018465,-0.0018465
HD 106515 A b,1,Radial Velocity,2012,0,3586.86089000,59.17074000,-34.26066000,0,4.491000,0.187000,-0.187000,0,,,,,3025.09078,2029.33438,-40.68204,0,,,,,,0.93,0.11,-0.11,0,34.0915000,0.0856000,-0.0851000,7.7777000,0.0002330,-0.0002330
HD 106906 b,1,Imaging,2013,0,,,,,650.000000,,,0,,,,,3496.00000,636.00000,-636.00000,0,F5 V,,,,,1.50,0.10,-0.10,0,103.0290000,0.4610000,-0.4570000,7.6863900,0.0002160,-0.0002160
HD 10697 b,1,Radial Velocity,1999,0,1075.37990000,0.82091000,-0.74513000,0,2.051000,0.079000,-0.087000,0,,,,,1825.28854,321.32452,-91.85241,0,,,,,,0.99,0.12,-0.12,0,33.1205000,0.0442000,-0.0442000,6.1028600,0.0007520,-0.0007520
HD 107148 b,1,Radial Velocity,2005,0,48.05600000,0.05700000,-0.05700000,0,0.269000,0.016000,-0.016000,0,,,,,66.74100,11.44100,-11.44100,0,,,,,,1.12,,,0,49.4156000,0.1160000,-0.1154000,7.8511100,0.0002910,-0.0002910
HD 107148 c,1,Radial Velocity,2021,0,18.32670000,0.00220000,-0.00240000,0,0.140700,0.001800,-0.001900,0,,,,,19.89606,3.08294,-3.11472,0,,1.17,0.03,-0.03,0,1.11,0.04,-0.04,0,49.4156000,0.1160000,-0.1154000,7.8511100,0.0002910,-0.0002910
HD 108147 b,1,Radial Velocity,2002,0,10.89850000,0.00450000,-0.00450000,0,0.102000,0.005900,-0.005900,0,,,,,82.95000,12.71300,-12.71300,0,,1.21,0.06,-0.06,0,1.22,0.22,-0.14,0,38.9200000,0.0488000,-0.0487000,6.8534500,0.0002200,-0.0002200
HD 108202 b,1,Radial Velocity,2023,0,2990.00000000,54.00000000,-51.00000000,0,3.700000,0.100000,-0.100000,0,,,,,953.48522,222.47988,-158.91420,0,K4/5 V,,,,,0.74,0.04,-0.04,0,38.6846000,0.0675000,-0.0673000,9.7827200,0.0003790,-0.0003790
